Timestamp | Soil_Moisture(%) | Humidity(%) | Temperature(°C) | Light(%)
201818 | 0.18 | 47.47 | 23.96 | 711.00
201828 | 0.00 | 51.15 | 20.65 | 812.00
201838 | 0.00 | 54.84 | 20.32 | 790.00
201848 | 0.00 | 48.13 | 23.60 | 731.00
201858 | 0.00 | 47.10 | 22.46 | 709.00
201908 | 2.12 | 46.54 | 22.85 | 992.00
201918 | 2.27 | 45.82 | 23.18 | 790.00
201928 | 0.00 | 51.68 | 21.60 | 708.00
201938 | 0.00 | 48.60 | 21.99 | 749.00
201948 | 1.17 | 53.04 | 21.19 | 762.00
201958 | 0.00 | 53.80 | 22.26 | 853.00
202008 | 0.00 | 53.10 | 21.31 | 732.00
202018 | 0.00 | 48.18 | 20.09 | 718.00
202028 | 1.33 | 46.54 | 22.07 | 761.00
202038 | 1.53 | 54.12 | 22.95 | 797.00
202048 | 1.83 | 47.64 | 20.19 | 896.00
202058 | 2.64 | 52.46 | 23.76 | 894.00
202108 | 0.00 | 52.98 | 23.95 | 977.00
202118 | 0.32 | 50.38 | 23.54 | 859.00
202128 | 0.00 | 53.16 | 21.04 | 925.00
202138 | 0.00 | 47.81 | 21.79 | 988.00
202148 | 0.00 | 51.64 | 20.71 | 831.00
202158 | 0.00 | 45.16 | 22.55 | 775.00
202208 | 0.00 | 54.23 | 20.79 | 850.00
202218 | 2.36 | 50.51 | 22.08 | 829.00
202228 | 4.63 | 49.03 | 23.93 | 739.00
202238 | 4.51 | 48.99 | 20.45 | 949.00
202248 | 4.09 | 46.16 | 22.32 | 744.00
202258 | 6.10 | 46.21 | 20.20 | 746.00
202308 | 6.29 | 47.17 | 22.57 | 738.00
202318 | 4.57 | 53.90 | 21.47 | 744.00
202328 | 4.33 | 49.40 | 21.07 | 825.00
202338 | 4.12 | 47.21 | 21.98 | 946.00
202348 | 3.10 | 54.05 | 20.40 | 962.00
202358 | 5.33 | 53.31 | 21.70 | 944.00
202408 | 4.28 | 45.80 | 22.41 | 709.00
202418 | 2.26 | 50.00 | 20.47 | 863.00
202428 | 1.10 | 53.89 | 22.62 | 767.00
202438 | 3.11 | 54.76 | 21.40 | 754.00
202448 | 0.13 | 50.06 | 21.74 | 955.00
202458 | 1.49 | 53.48 | 22.69 | 986.00
202508 | 2.33 | 52.22 | 21.31 | 864.00
202518 | 4.26 | 45.86 | 22.49 | 749.00
202528 | 1.94 | 54.11 | 23.80 | 755.00
202538 | 0.00 | 50.40 | 21.27 | 919.00
202548 | 0.00 | 53.70 | 20.92 | 820.00
202558 | 0.00 | 46.80 | 21.95 | 827.00
202608 | 0.94 | 47.21 | 21.79 | 976.00
202618 | 0.16 | 50.69 | 23.34 | 932.00
202628 | 0.00 | 50.86 | 22.98 | 995.00
202638 | 0.00 | 54.32 | 21.18 | 884.00
202648 | 1.42 | 51.79 | 21.66 | 934.00
202658 | 0.00 | 45.57 | 23.07 | 734.00
202708 | 0.00 | 48.42 | 21.56 | 742.00
202718 | 0.00 | 53.53 | 23.53 | 977.00
202728 | 0.00 | 53.34 | 21.58 | 908.00
202738 | 1.79 | 45.56 | 23.69 | 961.00
202748 | 0.00 | 50.90 | 22.86 | 725.00
202758 | 0.00 | 53.52 | 23.71 | 843.00
202808 | 0.00 | 53.27 | 21.16 | 817.00
202818 | 0.00 | 53.87 | 23.25 | 801.00
202828 | 0.16 | 50.91 | 22.98 | 986.00
202838 | 0.00 | 52.24 | 23.03 | 884.00
202848 | 0.05 | 54.72 | 20.24 | 912.00
202858 | 0.86 | 49.06 | 23.83 | 917.00
202908 | 0.00 | 51.78 | 20.22 | 799.00
202918 | 0.00 | 53.99 | 22.40 | 881.00
202928 | 0.00 | 45.15 | 23.82 | 918.00
202938 | 1.04 | 47.25 | 22.77 | 937.00
202948 | 1.92 | 50.81 | 22.89 | 822.00
202958 | 2.96 | 50.27 | 21.48 | 929.00
203008 | 1.83 | 53.89 | 22.93 | 925.00
203018 | 2.10 | 54.75 | 20.19 | 756.00
203028 | 0.32 | 49.08 | 20.39 | 999.00
203038 | 0.00 | 50.94 | 20.38 | 880.00
203048 | 0.00 | 49.56 | 22.77 | 817.00
203058 | 0.00 | 46.55 | 22.01 | 726.00
203108 | 0.00 | 49.29 | 22.05 | 925.00
203118 | 0.00 | 48.13 | 23.37 | 708.00
203128 | 1.55 | 49.92 | 22.36 | 837.00
203138 | 3.23 | 54.65 | 23.86 | 779.00
203148 | 0.22 | 45.81 | 23.39 | 994.00
203158 | 0.71 | 49.56 | 22.01 | 846.00
203208 | 0.00 | 46.43 | 20.03 | 752.00
203218 | 0.00 | 53.05 | 20.35 | 915.00
203228 | 0.00 | 50.15 | 20.24 | 775.00
203238 | 2.11 | 51.72 | 20.58 | 785.00
203248 | 2.72 | 46.75 | 20.29 | 776.00
203258 | 0.46 | 53.02 | 20.44 | 847.00
203308 | 0.55 | 50.51 | 22.77 | 845.00
203318 | 0.00 | 45.46 | 22.84 | 744.00
203328 | 0.00 | 51.04 | 23.74 | 899.00
203338 | 1.20 | 52.81 | 23.31 | 798.00
203348 | 0.93 | 46.44 | 22.56 | 885.00
203358 | 0.00 | 48.74 | 22.89 | 951.00
203408 | 0.00 | 52.20 | 23.33 | 893.00
203418 | 0.00 | 51.26 | 23.49 | 857.00
203428 | 0.00 | 48.11 | 21.30 | 718.00
203438 | 0.00 | 51.31 | 21.33 | 750.00
203448 | 2.12 | 45.81 | 20.47 | 771.00
203458 | 4.35 | 53.38 | 21.68 | 783.00
203508 | 2.42 | 45.15 | 23.53 | 715.00
203518 | 0.00 | 46.46 | 21.81 | 905.00
203528 | 1.69 | 52.93 | 20.67 | 995.00
203538 | 0.00 | 49.22 | 22.80 | 905.00
203548 | 0.00 | 51.88 | 23.36 | 901.00
203558 | 1.99 | 53.26 | 23.82 | 712.00
203608 | 0.00 | 47.82 | 22.50 | 907.00
203618 | 0.00 | 54.30 | 20.37 | 844.00
203628 | 0.00 | 54.06 | 20.97 | 953.00
203638 | 0.00 | 50.90 | 23.75 | 956.00
203648 | 0.00 | 52.99 | 20.24 | 726.00
203658 | 0.00 | 51.04 | 21.60 | 882.00
203708 | 0.00 | 47.19 | 20.79 | 940.00
203718 | 0.28 | 53.45 | 23.11 | 923.00
203728 | 0.00 | 46.02 | 23.17 | 714.00
203738 | 0.86 | 45.89 | 23.76 | 897.00
203748 | 3.32 | 48.24 | 21.20 | 867.00
203758 | 1.96 | 49.67 | 21.37 | 734.00
203808 | 1.31 | 46.23 | 20.74 | 835.00
203818 | 0.00 | 46.04 | 21.72 | 774.00
203828 | 1.76 | 50.41 | 21.95 | 942.00
203838 | 3.92 | 46.98 | 20.03 | 746.00
203848 | 4.93 | 54.38 | 22.30 | 805.00
203858 | 1.77 | 53.00 | 20.84 | 850.00
203908 | 1.89 | 45.44 | 21.71 | 745.00
203918 | 0.00 | 53.51 | 21.03 | 847.00
203928 | 0.77 | 45.10 | 22.17 | 959.00
203938 | 0.79 | 47.65 | 21.14 | 947.00
203948 | 2.22 | 48.97 | 22.79 | 1000.00
203958 | 0.00 | 54.71 | 22.47 | 967.00
204008 | 2.49 | 50.29 | 20.68 | 838.00
204018 | 0.75 | 52.95 | 23.25 | 810.00
204028 | 2.34 | 52.67 | 22.49 | 906.00
204038 | 1.25 | 53.68 | 21.10 | 826.00
204048 | 0.39 | 51.29 | 22.28 | 906.00
204058 | 0.64 | 45.82 | 20.68 | 867.00
204108 | 0.00 | 50.56 | 23.54 | 746.00
204118 | 0.00 | 45.38 | 21.06 | 851.00
204128 | 0.00 | 49.23 | 23.62 | 731.00
204138 | 0.00 | 49.48 | 21.38 | 861.00
204148 | 0.00 | 48.44 | 22.43 | 826.00
204158 | 0.00 | 45.38 | 21.28 | 839.00
204208 | 1.59 | 45.63 | 23.54 | 736.00
204218 | 0.26 | 51.04 | 22.35 | 760.00
204228 | 1.43 | 52.58 | 20.10 | 834.00
204238 | 0.21 | 53.30 | 22.20 | 718.00
204248 | 0.00 | 50.06 | 22.68 | 941.00
204258 | 1.05 | 46.92 | 21.55 | 742.00
204308 | 0.33 | 47.67 | 21.93 | 812.00
204318 | 0.00 | 49.31 | 23.55 | 973.00
204328 | 2.17 | 47.68 | 20.04 | 752.00
204338 | 0.00 | 50.37 | 22.21 | 920.00
204348 | 2.32 | 45.06 | 23.55 | 714.00
204358 | 3.57 | 50.06 | 23.50 | 881.00
204408 | 2.09 | 47.00 | 21.44 | 813.00
204418 | 2.66 | 51.33 | 23.71 | 772.00
204428 | 4.90 | 49.01 | 22.16 | 936.00
204438 | 5.73 | 46.41 | 22.78 | 915.00
204448 | 7.85 | 47.53 | 22.97 | 772.00
204458 | 4.58 | 48.54 | 22.03 | 933.00
204508 | 2.77 | 52.81 | 22.76 | 932.00
204518 | 2.87 | 51.63 | 22.27 | 710.00
204528 | 2.30 | 47.61 | 20.46 | 727.00
204538 | 4.20 | 47.99 | 20.32 | 930.00
204548 | 3.79 | 46.50 | 23.94 | 994.00
204558 | 2.54 | 53.10 | 21.93 | 872.00
204608 | 0.00 | 45.16 | 20.05 | 819.00
204618 | 0.00 | 49.67 | 20.90 | 851.00
204628 | 0.38 | 45.22 | 21.84 | 898.00
204638 | 0.00 | 54.28 | 20.34 | 806.00
204648 | 0.00 | 47.87 | 21.41 | 924.00
204658 | 0.00 | 46.77 | 22.17 | 763.00
204708 | 1.08 | 50.17 | 22.84 | 857.00
204718 | 1.41 | 46.99 | 23.56 | 722.00
204728 | 0.00 | 54.85 | 21.52 | 973.00
204738 | 0.00 | 47.48 | 20.79 | 755.00
204748 | 1.59 | 54.47 | 21.08 | 775.00
204758 | 0.00 | 45.52 | 21.59 | 800.00
204808 | 0.00 | 48.60 | 23.28 | 774.00
204818 | 0.00 | 49.87 | 21.60 | 794.00
204828 | 2.33 | 52.67 | 21.56 | 936.00
204838 | 3.24 | 45.29 | 22.75 | 781.00
204848 | 3.65 | 45.09 | 22.22 | 860.00
204858 | 6.13 | 54.62 | 21.42 | 885.00
204908 | 7.44 | 45.48 | 23.30 | 992.00
204918 | 9.22 | 48.82 | 23.66 | 720.00
204928 | 10.53 | 49.42 | 20.93 | 809.00
204938 | 11.75 | 48.51 | 20.88 | 743.00
204948 | 12.73 | 51.52 | 21.84 | 772.00
204958 | 13.02 | 50.91 | 23.18 | 727.00
205008 | 12.31 | 46.50 | 22.21 | 868.00
205018 | 11.66 | 54.17 | 20.34 | 710.00
205028 | 8.84 | 53.42 | 20.29 | 706.00
205038 | 8.73 | 52.95 | 22.11 | 989.00
205048 | 10.42 | 49.44 | 20.64 | 956.00
205058 | 12.77 | 47.99 | 22.40 | 786.00
205108 | 11.00 | 49.01 | 23.36 | 717.00
205118 | 8.54 | 53.67 | 23.27 | 818.00
205128 | 10.30 | 52.97 | 21.44 | 931.00
205138 | 7.26 | 48.59 | 23.56 | 793.00
205148 | 5.73 | 47.17 | 23.06 | 822.00
205158 | 3.97 | 49.92 | 22.55 | 727.00
205208 | 4.00 | 45.84 | 21.09 | 731.00
205218 | 5.13 | 52.73 | 22.25 | 729.00
205228 | 3.59 | 54.29 | 21.66 | 978.00
205238 | 0.28 | 46.37 | 20.35 | 897.00
205248 | 1.03 | 53.81 | 21.10 | 901.00
205258 | 2.30 | 54.44 | 20.79 | 861.00
205308 | 2.41 | 49.36 | 20.83 | 786.00
205318 | 4.89 | 47.40 | 21.07 | 706.00
205328 | 2.14 | 54.59 | 20.40 | 966.00
205338 | 3.59 | 45.60 | 21.83 | 748.00
205348 | 0.15 | 54.87 | 22.48 | 739.00
205358 | 0.00 | 48.22 | 21.67 | 858.00
205408 | 0.00 | 47.04 | 20.98 | 920.00
205418 | 0.00 | 53.07 | 20.32 | 780.00
205428 | 0.88 | 46.58 | 22.35 | 897.00
205438 | 0.00 | 54.33 | 22.32 | 850.00
205448 | 1.65 | 49.50 | 23.53 | 707.00
205458 | 2.43 | 48.36 | 21.19 | 834.00
205508 | 1.29 | 46.85 | 22.79 | 778.00
205518 | 0.00 | 50.48 | 20.20 | 941.00
205528 | 1.36 | 46.52 | 23.60 | 841.00
205538 | 0.00 | 50.55 | 23.97 | 995.00
205548 | 1.24 | 45.37 | 22.36 | 983.00
205558 | 2.37 | 50.86 | 21.67 | 890.00
205608 | 4.82 | 48.72 | 20.87 | 987.00
205618 | 3.96 | 52.37 | 22.71 | 955.00
205628 | 2.30 | 46.26 | 21.74 | 739.00
205638 | 4.57 | 51.62 | 22.03 | 859.00
205648 | 4.57 | 48.13 | 20.32 | 874.00
205658 | 4.52 | 52.14 | 22.91 | 897.00
205708 | 5.65 | 52.33 | 21.08 | 772.00
205718 | 4.63 | 46.32 | 22.93 | 825.00
205728 | 1.25 | 50.00 | 22.17 | 860.00
205738 | 2.58 | 51.42 | 22.70 | 998.00
205748 | 3.44 | 45.75 | 21.72 | 938.00
205758 | 0.42 | 52.02 | 21.41 | 774.00
205808 | 0.00 | 52.64 | 20.27 | 855.00
205818 | 2.27 | 49.50 | 20.76 | 827.00
205828 | 4.72 | 49.31 | 21.28 | 733.00
205838 | 3.41 | 51.21 | 23.83 | 928.00
205848 | 0.77 | 48.77 | 22.71 | 865.00
205858 | 1.42 | 50.83 | 21.72 | 878.00
205908 | 3.57 | 54.01 | 21.01 | 910.00
205918 | 3.91 | 50.48 | 20.07 | 894.00
205928 | 6.25 | 45.57 | 23.36 | 756.00
205938 | 7.28 | 50.95 | 22.93 | 904.00
205948 | 4.89 | 46.85 | 20.92 | 761.00
205958 | 4.27 | 51.93 | 22.78 | 823.00
210008 | 6.07 | 45.45 | 23.83 | 947.00
210018 | 6.07 | 49.70 | 21.05 | 916.00
210028 | 3.34 | 47.25 | 20.03 | 821.00
210038 | 1.63 | 47.47 | 21.05 | 741.00
210048 | 0.00 | 46.68 | 20.01 | 892.00
210058 | 2.06 | 47.93 | 20.45 | 765.00
210108 | 1.65 | 51.80 | 23.97 | 749.00
210118 | 3.25 | 49.38 | 21.36 | 800.00
210128 | 2.14 | 50.86 | 22.75 | 940.00
210138 | 3.80 | 45.44 | 22.10 | 918.00
210148 | 1.23 | 54.94 | 20.63 | 800.00
210158 | 0.00 | 52.50 | 23.60 | 716.00
210208 | 0.00 | 54.23 | 21.07 | 992.00
210218 | 2.19 | 53.14 | 21.40 | 746.00
210228 | 4.32 | 47.29 | 21.17 | 861.00
210238 | 3.66 | 45.10 | 21.68 | 854.00
210248 | 1.96 | 51.28 | 23.75 | 720.00
210258 | 2.44 | 52.49 | 22.42 | 918.00
210308 | 3.11 | 54.39 | 22.67 | 877.00
210318 | 5.12 | 45.47 | 23.24 | 863.00
210328 | 2.27 | 51.78 | 22.54 | 935.00
210338 | 1.88 | 48.32 | 20.06 | 936.00
210348 | 2.25 | 46.12 | 21.68 | 900.00
210358 | 1.26 | 50.93 | 23.33 | 772.00
210408 | 3.56 | 47.09 | 23.72 | 763.00
210418 | 2.45 | 49.34 | 22.77 | 961.00
210428 | 4.82 | 51.08 | 23.01 | 923.00
210438 | 6.33 | 54.40 | 21.83 | 813.00
210448 | 3.31 | 47.72 | 22.43 | 966.00
210458 | 5.19 | 52.20 | 22.92 | 891.00
210508 | 4.92 | 50.58 | 21.14 | 935.00
210518 | 7.23 | 51.04 | 21.07 | 790.00
210528 | 7.58 | 51.34 | 22.02 | 958.00
210538 | 4.94 | 50.66 | 21.13 | 941.00
210548 | 6.16 | 54.56 | 23.40 | 724.00
210558 | 7.15 | 54.47 | 21.49 | 747.00
210608 | 6.72 | 50.22 | 20.43 | 761.00
210618 | 8.11 | 51.70 | 23.76 | 772.00
210628 | 10.12 | 54.80 | 21.04 | 930.00
210638 | 9.64 | 47.27 | 21.71 | 900.00
210648 | 11.01 | 47.30 | 21.84 | 982.00
210658 | 10.95 | 53.87 | 22.08 | 714.00
210708 | 10.30 | 51.79 | 22.34 | 949.00
210718 | 9.13 | 45.64 | 21.35 | 917.00
210728 | 11.14 | 52.72 | 23.86 | 986.00
210738 | 8.06 | 51.74 | 20.80 | 878.00
210748 | 9.94 | 47.77 | 23.24 | 797.00
210758 | 6.95 | 51.56 | 23.63 | 881.00
210808 | 7.45 | 46.42 | 22.84 | 826.00
210818 | 4.67 | 51.79 | 23.32 | 759.00
210828 | 2.18 | 52.54 | 23.30 | 776.00
210838 | 3.95 | 48.84 | 20.90 | 916.00
210848 | 6.16 | 47.79 | 20.36 | 871.00
210858 | 4.44 | 51.82 | 22.25 | 759.00
210908 | 2.03 | 47.94 | 20.17 | 853.00
210918 | 4.45 | 51.45 | 23.28 | 785.00
210928 | 4.71 | 50.57 | 22.32 | 718.00
210938 | 4.24 | 45.70 | 21.97 | 755.00
210948 | 3.15 | 54.01 | 20.49 | 905.00
210958 | 4.73 | 53.05 | 22.97 | 887.00
211008 | 2.73 | 49.44 | 22.97 | 708.00
211018 | 2.58 | 49.78 | 23.20 | 728.00
211028 | 0.52 | 52.65 | 22.74 | 962.00
211038 | 1.06 | 47.49 | 22.03 | 793.00
211048 | 0.00 | 45.14 | 22.75 | 710.00
211058 | 1.72 | 45.58 | 20.15 | 998.00
211108 | 3.19 | 54.10 | 20.49 | 958.00
211118 | 0.89 | 48.19 | 22.07 | 901.00
211128 | 0.00 | 46.62 | 21.91 | 830.00
211138 | 0.57 | 45.75 | 22.17 | 838.00
211148 | 3.03 | 48.32 | 20.50 | 890.00
211158 | 5.31 | 53.46 | 23.81 | 934.00
211208 | 7.33 | 51.74 | 20.76 | 794.00
211218 | 4.49 | 46.70 | 22.73 | 863.00
211228 | 5.84 | 45.47 | 23.00 | 751.00
211238 | 7.76 | 51.18 | 21.21 | 852.00
211248 | 6.34 | 53.16 | 22.77 | 735.00
211258 | 5.90 | 51.91 | 22.31 | 857.00
211308 | 5.84 | 49.58 | 22.06 | 898.00
211318 | 4.29 | 53.23 | 22.96 | 924.00
211328 | 3.16 | 52.23 | 21.67 | 780.00
211338 | 0.72 | 54.44 | 20.58 | 911.00
211348 | 3.00 | 45.05 | 20.95 | 881.00
211358 | 1.88 | 45.04 | 20.78 | 855.00
211408 | 0.00 | 51.72 | 23.60 | 868.00
211418 | 0.00 | 45.88 | 23.52 | 982.00
211428 | 1.14 | 48.30 | 20.20 | 773.00
211438 | 1.36 | 50.22 | 22.50 | 770.00
211448 | 2.21 | 47.71 | 20.39 | 964.00
211458 | 1.26 | 51.50 | 22.25 | 868.00
211508 | 0.00 | 45.86 | 21.26 | 877.00
211518 | 0.00 | 53.51 | 20.69 | 731.00
211528 | 2.34 | 52.03 | 20.19 | 960.00
211538 | 2.27 | 48.44 | 20.53 | 960.00
211548 | 0.00 | 45.69 | 23.84 | 936.00
211558 | 0.72 | 48.29 | 20.51 | 752.00
211608 | 0.00 | 49.20 | 22.92 | 828.00
211618 | 0.00 | 54.28 | 21.56 | 844.00
211628 | 0.37 | 50.89 | 20.50 | 996.00
211638 | 2.15 | 45.86 | 21.45 | 828.00
211648 | 1.92 | 46.17 | 22.47 | 902.00
211658 | 0.00 | 48.44 | 23.11 | 814.00
211708 | 0.00 | 53.44 | 23.24 | 702.00
211718 | 0.55 | 54.99 | 22.69 | 957.00
211728 | 0.00 | 48.72 | 23.27 | 901.00
211738 | 1.55 | 47.74 | 21.74 | 870.00
211748 | 2.22 | 51.07 | 22.76 | 965.00
211758 | 2.46 | 49.54 | 23.18 | 803.00
211808 | 4.21 | 45.87 | 21.06 | 897.00
211818 | 5.82 | 50.49 | 23.65 | 998.00
211828 | 6.91 | 52.15 | 20.53 | 787.00
211838 | 7.83 | 50.95 | 20.75 | 963.00
211848 | 8.14 | 52.38 | 20.02 | 932.00
211858 | 4.87 | 50.45 | 21.84 | 853.00
211908 | 5.39 | 51.85 | 23.89 | 705.00
211918 | 3.04 | 50.34 | 22.37 | 867.00
211928 | 2.02 | 49.88 | 20.93 | 716.00
211938 | 1.81 | 53.42 | 22.01 | 809.00
211948 | 4.11 | 47.84 | 22.10 | 763.00
211958 | 6.07 | 51.48 | 20.84 | 866.00
212008 | 3.03 | 49.39 | 21.32 | 876.00
212018 | 3.81 | 54.04 | 20.02 | 993.00
212028 | 6.21 | 45.45 | 23.56 | 977.00
212038 | 8.57 | 52.57 | 23.43 | 768.00
212048 | 7.96 | 51.17 | 23.41 | 953.00
212058 | 9.91 | 50.01 | 23.09 | 853.00
212108 | 8.85 | 49.90 | 22.70 | 822.00
212118 | 5.98 | 49.00 | 23.55 | 808.00
212128 | 5.87 | 53.33 | 20.50 | 993.00
212138 | 5.89 | 53.96 | 21.25 | 715.00
212148 | 2.83 | 48.51 | 23.11 | 757.00
212158 | 1.43 | 54.07 | 22.67 | 872.00
212208 | 2.13 | 47.06 | 23.08 | 857.00
212218 | 2.05 | 50.96 | 23.01 | 728.00
212228 | 0.89 | 46.33 | 20.12 | 796.00
212238 | 0.00 | 47.46 | 21.75 | 957.00
212248 | 0.00 | 54.78 | 21.28 | 794.00
212258 | 1.80 | 50.61 | 22.31 | 796.00
212308 | 0.00 | 46.98 | 20.85 | 804.00
212318 | 0.38 | 53.45 | 23.86 | 748.00
212328 | 0.00 | 47.19 | 23.26 | 883.00
212338 | 0.00 | 48.74 | 21.13 | 882.00
212348 | 0.00 | 54.49 | 23.95 | 850.00
212358 | 0.09 | 52.45 | 23.75 | 735.00
212408 | 0.00 | 46.66 | 20.51 | 807.00
212418 | 0.00 | 52.80 | 23.46 | 895.00
212428 | 1.45 | 52.96 | 20.70 | 798.00
212438 | 2.00 | 49.50 | 21.08 | 981.00
212448 | 1.01 | 47.23 | 22.35 | 792.00
212458 | 0.41 | 49.14 | 20.13 | 844.00
212508 | 1.44 | 48.33 | 23.52 | 834.00
212518 | 0.00 | 52.94 | 22.09 | 906.00
212528 | 0.11 | 46.23 | 21.57 | 731.00
212538 | 0.12 | 47.61 | 21.55 | 922.00
212548 | 0.03 | 50.57 | 23.67 | 848.00
212558 | 0.34 | 45.03 | 21.86 | 777.00
212608 | 0.00 | 48.27 | 20.72 | 988.00
212618 | 1.62 | 51.17 | 21.13 | 847.00
212628 | 3.07 | 45.24 | 20.48 | 764.00
212638 | 4.17 | 53.50 | 21.50 | 857.00
212648 | 2.68 | 50.24 | 20.37 | 805.00
212658 | 1.79 | 53.54 | 20.31 | 701.00
212708 | 0.00 | 50.36 | 20.36 | 911.00
212718 | 0.00 | 50.19 | 20.43 | 810.00
212728 | 1.13 | 54.95 | 22.60 | 780.00
212738 | 0.61 | 48.27 | 22.12 | 997.00
212748 | 0.22 | 48.53 | 21.00 | 780.00
212758 | 1.22 | 47.97 | 20.16 | 845.00
212808 | 3.49 | 52.12 | 22.98 | 716.00
212818 | 1.47 | 46.17 | 22.19 | 810.00
212828 | 1.79 | 54.30 | 23.77 | 961.00
212838 | 1.46 | 52.47 | 20.00 | 742.00
212848 | 0.00 | 47.15 | 20.47 | 801.00
212858 | 0.00 | 46.35 | 20.81 | 940.00
212908 | 2.34 | 53.67 | 23.27 | 783.00
212918 | 1.45 | 48.37 | 23.96 | 793.00
212928 | 0.02 | 52.73 | 22.96 | 918.00
212938 | 0.00 | 48.05 | 23.67 | 998.00
212948 | 0.00 | 46.10 | 22.61 | 1000.00
212958 | 0.25 | 53.44 | 23.97 | 717.00
213008 | 0.00 | 53.16 | 22.55 | 715.00
213018 | 0.00 | 46.61 | 23.96 | 941.00
213028 | 1.80 | 49.30 | 21.02 | 963.00
213038 | 2.80 | 54.96 | 21.91 | 750.00
213048 | 2.19 | 48.52 | 23.30 | 827.00
213058 | 2.89 | 47.14 | 20.54 | 733.00
213108 | 2.95 | 53.66 | 20.57 | 911.00
213118 | 4.84 | 54.42 | 20.93 | 903.00
213128 | 4.57 | 54.52 | 20.73 | 812.00
213138 | 3.76 | 53.75 | 22.51 | 879.00
213148 | 3.34 | 46.16 | 20.95 | 862.00
213158 | 3.06 | 46.34 | 20.19 | 747.00
213208 | 3.70 | 53.61 | 21.09 | 731.00
213218 | 0.75 | 50.48 | 22.74 | 808.00
213228 | 0.00 | 53.45 | 23.56 | 873.00
213238 | 0.00 | 46.20 | 21.39 | 733.00
213248 | 0.00 | 45.08 | 21.67 | 865.00
213258 | 0.00 | 52.50 | 20.41 | 919.00
213308 | 0.00 | 49.86 | 20.72 | 733.00
213318 | 2.13 | 50.56 | 21.27 | 833.00
213328 | 4.60 | 54.72 | 21.86 | 824.00
213338 | 2.59 | 52.49 | 23.61 | 814.00
213348 | 0.03 | 48.82 | 22.37 | 717.00
213358 | 1.87 | 49.93 | 21.05 | 770.00
213408 | 0.00 | 49.67 | 20.47 | 781.00
213418 | 1.08 | 47.98 | 22.52 | 810.00
213428 | 0.26 | 45.84 | 23.30 | 902.00
213438 | 1.42 | 50.84 | 23.35 | 951.00
213448 | 0.72 | 50.43 | 23.66 | 745.00
213458 | 1.94 | 49.41 | 20.91 | 869.00
213508 | 0.00 | 46.69 | 22.93 | 865.00
213518 | 0.00 | 49.32 | 22.62 | 906.00
213528 | 1.23 | 49.87 | 21.39 | 796.00
213538 | 0.21 | 47.97 | 23.55 | 832.00
213548 | 0.00 | 47.20 | 20.49 | 928.00
213558 | 0.00 | 52.21 | 20.70 | 994.00
213608 | 0.00 | 48.61 | 23.88 | 990.00
213618 | 0.00 | 54.46 | 20.50 | 754.00
213628 | 1.30 | 49.94 | 21.54 | 702.00
213638 | 1.02 | 46.27 | 20.94 | 956.00
213648 | 0.00 | 47.27 | 23.20 | 788.00
213658 | 0.00 | 47.51 | 21.33 | 874.00
213708 | 0.00 | 48.84 | 23.31 | 722.00
213718 | 0.27 | 47.54 | 22.13 | 856.00
213728 | 0.11 | 48.61 | 22.78 | 728.00
213738 | 1.03 | 50.17 | 22.15 | 785.00
213748 | 0.92 | 54.76 | 23.12 | 762.00
213758 | 1.74 | 45.11 | 21.44 | 813.00
213808 | 0.00 | 46.80 | 23.73 | 794.00
213818 | 0.00 | 48.83 | 22.37 | 837.00
213828 | 0.00 | 53.77 | 22.12 | 782.00
213838 | 0.00 | 54.13 | 22.03 | 971.00
213848 | 0.00 | 47.00 | 22.80 | 727.00
213858 | 0.00 | 47.35 | 20.25 | 744.00
213908 | 0.00 | 45.39 | 22.01 | 821.00
213918 | 0.00 | 52.50 | 22.64 | 982.00
213928 | 0.00 | 45.30 | 22.95 | 975.00
213938 | 0.00 | 52.30 | 21.02 | 776.00
213948 | 0.00 | 49.68 | 20.03 | 836.00
213958 | 0.00 | 54.58 | 23.48 | 891.00
214008 | 1.44 | 48.49 | 23.72 | 991.00
214018 | 2.23 | 52.38 | 20.92 | 729.00
214028 | 4.06 | 50.43 | 21.42 | 761.00
214038 | 4.36 | 53.20 | 22.82 | 792.00
214048 | 1.89 | 53.15 | 21.33 | 854.00
214058 | 2.28 | 46.09 | 22.30 | 833.00
214108 | 2.46 | 46.94 | 20.69 | 814.00
214118 | 0.29 | 47.94 | 21.56 | 752.00
214128 | 2.20 | 45.77 | 22.46 | 745.00
214138 | 4.27 | 47.03 | 22.29 | 997.00
214148 | 4.28 | 48.12 | 20.79 | 899.00
214158 | 1.58 | 53.87 | 23.54 | 973.00
214208 | 2.84 | 49.06 | 22.79 | 723.00
214218 | 4.62 | 45.40 | 23.53 | 725.00
214228 | 6.71 | 50.98 | 23.90 | 887.00
214238 | 4.71 | 49.87 | 20.59 | 948.00
214248 | 2.46 | 54.87 | 23.86 | 732.00
214258 | 0.00 | 47.70 | 21.52 | 936.00
214308 | 1.06 | 49.97 | 21.45 | 736.00
214318 | 0.00 | 49.80 | 20.01 | 835.00
214328 | 0.00 | 50.68 | 20.88 | 991.00
214338 | 0.00 | 53.96 | 22.87 | 783.00
214348 | 0.15 | 45.18 | 20.02 | 744.00
214358 | 0.00 | 52.90 | 23.40 | 778.00
214408 | 2.00 | 54.94 | 21.15 | 905.00
